用户ID,信用评分
13990,73.93
14782,98.12
185,81.35
17982,92.16
18962,97.45
447,34.49
1326,65.04
21573,17.07
1619,91.09
1954,92.32
21827,49.76
2612,48.88
3967,98.82
3986,96.58
24446,45.76
25085,57.03
5162,44.49
5399,99.1
5408,99.65
6625,99.03
8898,99.02
8912,99.7
9214,99.37
11646,99.33
11929,99.11
12643,99.85
14908,99.84
16683,97.16
20976,35.34
21310,8.31
800,92.58
1222,91.78
21909,9.29
22897,20.18
4806,21.19
6389,99.5
10172,99.46
10559,99.81
11034,99.89
12782,99.39
14187,98.57
15829,98.73
16421,98.77
16513,99.86
16671,99.07
17692,98.12
19604,87.15
384,47.95
595,89.44
1639,87.23
22474,26.74
22663,11.92
23776,35.42
4338,92.4
24223,64.32
24282,25.68
4642,91.08
20437,99.51
8903,99.86
9575,98.92
10624,98.16
10900,99.92
11345,99.69
12180,97.74
14338,97.92
14846,99.62
19083,99.21
21198,16.33
585,19.78
1676,95.17
21724,15.0
21844,7.95
2876,98.8
22336,22.07
22731,38.89
24928,5.26
25280,10.7
5914,99.87
9531,98.7
10722,99.75
12164,96.96
12199,99.93
13674,99.88
14876,99.65
16751,98.46
17058,99.26
17248,90.02
18418,97.77
19877,99.84
880,98.44
21961,9.37
22933,5.48
3842,94.29
24588,14.1
25218,9.34
5283,96.76
6553,99.27
8071,99.38
10536,99.85
10544,99.97
10557,98.59
11164,98.95
11839,99.44
12567,99.37
14462,99.94
16977,99.36
17516,86.27
17829,98.48
18647,99.63
21094,6.61
21180,6.11
21412,7.18
21958,60.81
25667,5.44
6439,99.59
6677,99.76
7372,99.56
8280,99.74
11085,94.23
12423,99.72
12845,98.28
15575,98.81
16423,98.85
21668,9.11
2138,99.01
2504,99.13
22464,60.45
3889,83.12
23588,20.46
23805,22.66
24685,7.98
25354,9.41
5451,83.47
20391,11.82
7192,99.25
8725,99.91
8827,97.93
11955,99.55
12382,99.64
13924,98.4
13953,99.5
18466,99.88
1572,90.12
2325,54.65
2705,93.71
22714,70.85
22859,24.95
3247,98.1
23824,23.77
24031,37.3
4846,50.89
25317,5.29
25488,30.88
5776,99.52
8651,99.64
9117,96.6
18294,99.35
18619,98.88
21405,7.95
763,96.41
1365,90.51
1972,84.59
2753,89.49
22457,35.73
23103,28.98
23336,5.87
23448,5.82
23509,51.87
4127,90.26
25662,25.74
5719,99.9
6461,99.66
7009,99.64
7847,99.68
9215,99.32
9588,99.44
10013,99.74
12705,95.81
14745,99.74
14844,97.79
15852,95.57
18589,71.45
18919,98.18
21647,35.61
21952,11.86
3516,83.99
23525,14.33
24767,19.65
24800,5.58
25447,17.89
5541,99.47
6922,97.9
7178,98.91
8279,83.38
11503,97.74
12533,99.42
14883,99.84
18815,99.3
21063,5.68
21483,24.49
21915,32.95
2432,49.61
22082,9.42
23407,26.5
23669,73.67
23851,10.59
4295,92.1
4379,65.26
25580,21.08
7781,99.84
8598,99.86
8788,96.59
9123,99.18
10054,97.81
10411,99.85
10569,99.9
85,99.81
12827,98.57
13070,99.87
13334,99.25
16093,98.05
19261,98.76
19387,99.43
307,99.83
2824,59.45
23707,48.75
4094,60.63
4264,95.46
7052,97.82
7555,99.91
7727,97.57
10002,99.54
11805,99.86
16202,99.39
17123,66.48
19061,99.0
21210,13.56
21551,5.69
1797,25.62
2497,82.85
23412,7.42
3851,30.06
4298,30.95
24300,9.97
24547,67.35
24700,9.5
5129,67.34
7898,99.98
20454,61.67
10757,98.25
13041,99.6
13118,94.47
14963,99.24
15353,99.64
15767,98.97
16588,99.49
16970,99.12
17359,98.79
17378,98.73
18761,97.89
18932,99.83
19380,99.88
19842,97.71
20308,97.26
391,72.64
655,18.72
2103,98.25
2139,97.98
2375,88.62
6419,99.52
7137,99.53
8901,99.52
12937,98.51
13540,98.6
20610,59.74
14774,99.59
16559,99.37
17406,90.97
18173,99.72
20887,6.72
22483,11.34
3525,29.44
3566,92.68
23974,29.17
5154,75.41
5602,86.97
6695,98.9
7154,96.78
14645,99.57
15336,78.58
21084,11.62
21249,5.4
2783,94.43
22361,14.87
3371,95.85
3447,58.46
23219,7.04
3556,86.54
23380,6.96
4530,20.09
24814,6.37
10567,99.6
11230,99.18
11289,99.33
11957,64.45
13354,96.99
13428,99.86
18204,99.13
20720,63.64
19875,99.76
19906,97.72
421,29.29
21725,18.26
23406,40.09
4020,80.88
4281,75.23
4418,72.06
24240,14.48
25464,33.16
6602,99.74
7203,99.58
8588,99.72
20515,88.89
99,99.88
12634,99.27
13133,99.64
14084,97.31
16371,99.51
20678,98.76
18083,99.35
21174,67.83
22206,10.05
2873,44.36
3387,79.0
3919,86.67
4373,95.53
4970,23.33
5077,51.86
5698,98.97
34,98.95
8348,99.84
8456,99.66
8905,99.3
11003,95.63
11893,99.46
12965,98.86
16252,99.8
16677,99.79
20676,96.8
366,97.42
3238,26.36
23088,5.75
23215,8.68
3742,96.07
5046,85.81
6046,99.68
6460,96.85
7969,99.35
8804,99.67
9996,98.87
10886,99.4
11153,99.81
11239,76.7
11558,99.6
13265,98.79
15244,99.65
16621,92.34
18129,99.2
439,86.87
21861,13.53
3043,99.2
3748,98.59
3861,91.45
24460,9.15
5453,99.6
6698,99.6
9395,99.49
9678,98.49
10250,99.44
10330,99.21
11485,99.89
12168,99.49
12450,99.77
117,56.95
14482,99.69
2489,84.23
22340,14.98
3266,87.53
3296,40.3
23246,16.67
4257,94.86
25034,6.66
25222,39.02
6216,99.83
9449,99.42
9482,99.78
9571,99.87
10249,99.87
11599,99.49
13470,99.18
14368,99.2
17332,99.65
17440,99.44
19182,98.93
19905,99.68
2654,59.99
2806,94.02
3530,18.95
25518,8.18
25597,9.52
6685,99.85
6957,99.45
20441,29.94
12127,98.58
13900,99.96
15206,97.89
15405,97.34
15958,97.5
20683,75.58
20724,98.6
491,9.96
21101,12.47
22873,59.49
24111,19.23
24772,20.34
24781,7.49
24867,53.74
25239,9.1
5355,84.62
6701,99.49
7196,98.67
9042,93.85
10986,99.03
13547,99.38
14229,87.29
15167,97.58
20706,57.83
18913,99.64
19154,97.51
19274,99.62
20238,99.48
1276,94.64
21575,7.92
1538,47.43
2215,97.44
22373,24.54
22763,8.59
23435,70.15
23642,29.5
4285,64.98
4671,98.73
6541,99.04
7547,99.87
9286,96.98
10637,99.5
10832,99.76
14943,99.81
15258,97.76
16101,97.5
19549,99.27
1131,98.54
2052,60.78
22969,22.89
23717,8.92
4318,85.01
24190,27.89
4556,90.66
4771,85.95
24554,6.67
7897,99.18
8157,46.17
9096,99.65
9617,96.84
11864,93.85
12442,98.17
13015,97.73
19624,99.4
2031,96.97
2043,33.17
2676,45.11
3012,15.5
3017,67.09
3327,72.72
23838,15.95
25287,14.34
5103,56.7
5756,97.84
6000,98.04
6999,99.5
7579,99.36
10179,99.73
10358,99.82
13196,93.49
14296,99.36
14593,98.33
19015,98.31
1697,98.42
22151,55.4
3048,30.46
23514,12.79
4775,87.58
25294,5.67
25680,32.05
7042,99.22
8938,98.79
9994,99.21
10745,99.15
12367,99.53
15049,99.67
15860,98.33
17416,99.91
18562,98.86
21256,9.63
2333,96.99
2551,97.89
22316,5.98
22374,19.15
23583,54.73
4689,90.62
4800,30.88
25426,22.61
6221,99.78
8127,99.33
8142,94.4
9868,98.03
10520,99.86
20521,61.89
11065,99.49
11986,99.53
13062,96.66
14888,99.1
16845,99.58
17495,98.69
19505,99.3
20811,57.87
22524,19.69
23640,11.31
25039,5.77
25055,49.48
25263,21.57
5904,99.26
5938,99.65
6248,99.31
12497,99.5
13892,98.04
15034,92.12
15604,98.46
16260,99.6
16650,99.21
17746,99.31
1674,97.95
1896,90.7
2528,6.89
22162,35.58
3006,41.95
3030,73.32
3377,93.84
23656,5.54
23709,21.89
24041,32.29
7788,97.98
9202,99.6
10407,99.74
11449,99.79
11996,99.59
14181,97.27
14948,99.68
15230,99.85
16400,99.92
17400,93.99
1973,97.02
1989,96.24
2594,87.89
2635,97.61
22376,5.64
23793,12.78
24247,6.72
4608,53.93
24497,23.23
5613,99.84
6637,99.37
8593,99.77
11483,96.47
11750,99.48
13064,99.94
16696,98.4
18034,99.11
20751,97.29
510,89.73
1090,80.36
21679,13.07
22130,24.65
22508,15.75
23649,48.58
23699,12.9
4268,86.19
24082,17.66
24739,14.09
5529,98.89
7250,99.57
7539,98.76
8136,97.74
8771,96.79
9334,99.92
10813,99.54
12467,99.29
14216,99.86
15247,99.65
16780,96.94
17886,91.27
1919,94.05
3194,89.04
3322,93.98
25079,35.78
6164,99.67
7475,99.73
7974,97.23
8038,98.97
8597,99.86
9885,99.88
11147,99.63
11556,97.5
13606,99.68
13944,85.87
14912,97.53
15913,99.73
16037,98.58
16082,99.8
16178,99.75
16739,99.04
16748,99.68
19559,99.41
648,44.56
22586,25.26
4550,96.74
25393,9.71
5500,97.95
6521,99.82
7946,98.95
8478,99.94
9951,98.3
10066,99.21
10408,97.19
12074,99.62
13230,98.48
13821,95.2
14924,98.86
18812,99.55
21653,91.41
21663,5.65
22109,23.09
3444,29.52
23695,27.55
4293,95.86
25254,10.74
8748,99.54
9020,98.75
9035,97.41
10650,99.85
10885,97.4
13023,99.14
13257,98.56
14471,97.09
15092,99.68
15133,98.31
16582,90.41
16662,89.07
17925,98.3
19796,99.87
20210,97.94
22987,15.25
3939,93.05
4197,77.14
20400,40.72
20413,28.86
7533,99.03
8717,99.59
13039,99.03
13442,97.63
13637,93.07
13840,99.7
14532,96.76
14898,96.74
16933,88.41
17374,93.89
17782,99.03
17786,98.18
17956,99.68
20097,98.22
20175,99.25
20810,48.81
2122,78.37
24317,36.4
24546,32.58
9696,99.34
10400,99.43
15944,98.83
17777,99.42
18052,99.12
18539,99.48
459,13.53
21274,8.36
21329,17.43
1267,89.66
1536,95.55
2496,70.72
22681,20.2
3439,37.19
4680,92.27
24686,9.52
24796,5.14
7535,99.84
11152,99.76
11968,99.49
12357,99.77
13927,98.9
14909,99.57
18218,99.64
19011,99.53
19440,99.62
1065,79.93
21605,6.81
22195,34.21
22221,11.69
24123,71.26
24408,25.05
24434,20.12
24522,10.78
24652,23.94
5229,91.64
6760,99.69
7628,99.46
9646,99.59
11105,96.4
11781,98.19
11882,99.87
12446,98.07
14339,98.81
17606,99.91
17873,98.22
21997,7.39
3214,96.04
22998,33.97
23032,13.92
23606,18.9
4646,94.34
24817,6.34
20388,17.25
8137,99.69
9765,97.6
10830,98.83
12720,98.54
20944,5.91
448,11.66
21381,17.22
759,33.47
22143,37.1
23245,7.22
3821,52.29
24886,23.44
25051,6.94
5097,33.76
5109,50.59
5184,23.77
25561,8.09
19,99.43
7650,99.87
9809,99.46
9862,99.29
11748,99.8
13355,92.71
14469,99.9
15119,99.23
20638,20.09
16602,99.73
16657,95.9
17059,99.72
18943,99.9
19001,99.97
20993,9.23
22944,7.12
23304,54.92
24301,17.49
6421,99.97
7075,99.32
7254,99.77
45,98.61
9452,99.37
11160,83.86
13138,99.8
13740,98.85
14502,99.9
15884,99.76
16460,99.57
17435,99.32
17765,97.79
18891,99.57
21144,10.75
21658,9.01
23795,69.67
5035,9.47
6202,99.93
8433,99.58
8749,97.08
9923,95.59
11113,93.85
11398,99.34
11950,99.62
14438,99.5
14890,99.04
16576,99.93
18103,95.91
18889,99.52
20140,99.22
857,93.34
1889,93.79
3471,97.04
3773,69.73
4303,84.22
5025,56.45
6150,99.2
7161,99.37
7952,99.69
8310,90.84
9709,95.28
11378,99.49
11726,98.01
16960,92.51
18047,99.47
18709,90.28
19464,97.9
21375,57.08
22152,49.9
22854,6.46
23955,6.31
4791,63.32
24784,12.94
25078,17.83
25098,6.34
5496,98.29
5693,99.35
7,99.29
7757,99.55
10748,99.69
12407,98.37
12468,98.1
12997,98.33
14473,99.02
15798,99.04
15905,99.47
15986,71.17
17816,99.75
18604,97.94
19692,99.32
21007,13.27
551,86.76
1458,95.97
22113,38.28
4742,50.32
25236,42.11
5079,42.83
13496,99.77
13556,98.63
13619,98.82
13949,99.25
14178,99.82
14878,99.6
18676,99.67
19443,99.56
19686,94.95
20273,99.95
20320,99.17
2064,95.37
21937,51.8
22997,30.13
23174,66.57
23494,55.11
3877,95.59
25320,12.44
25474,28.53
5508,99.89
5551,99.64
6443,98.98
7491,99.2
8987,99.78
9717,99.58
10287,99.42
11948,96.43
16853,99.77
17651,99.78
19091,99.51
21339,9.08
1635,98.18
22132,14.22
23569,70.27
23741,28.95
24079,7.93
7902,99.9
8045,98.65
8193,96.15
8769,99.77
9977,99.22
9978,99.83
10491,98.59
11756,99.06
12875,99.89
13060,98.6
13065,95.84
15438,98.37
15494,93.98
17657,99.68
19038,99.7
2447,98.18
3568,86.38
5199,89.4
5774,98.56
6385,98.4
20504,41.08
13872,91.77
14239,98.32
14422,99.31
16553,97.43
358,37.06
498,50.68
1534,96.57
1834,23.78
3899,38.65
23680,6.41
4449,34.18
4615,86.58
24480,9.49
5617,99.63
7144,99.45
7393,97.72
8357,88.62
12833,99.92
13387,99.71
17468,99.77
17761,99.28
18702,99.48
481,97.85
500,31.97
21268,5.92
21691,76.59
3534,70.79
24087,46.6
5273,74.19
6463,99.23
6719,99.93
8963,99.49
10393,92.6
11571,99.57
13759,99.82
14453,99.84
15401,99.32
17040,99.71
17510,98.45
19323,99.92
721,76.21
1213,83.9
1671,90.86
22781,5.66
23073,79.71
24194,5.83
6144,99.41
6622,99.7
8194,94.33
9770,99.74
10064,98.92
12207,99.05
12491,99.82
15965,98.21
19047,99.01
19674,98.87
21110,21.4
583,52.0
2685,94.96
23959,17.75
24338,15.66
24925,6.68
24946,7.65
7246,97.67
8781,99.62
10726,99.35
11925,99.85
12584,99.84
13365,98.6
13640,99.02
13691,97.31
16645,99.63
16654,99.72
18410,97.8
20904,6.51
599,83.02
803,93.49
1758,98.91
2045,41.74
23292,39.89
5434,99.84
7554,97.2
12663,98.96
12939,99.92
13403,99.91
15281,78.5
16742,95.94
17985,99.84
670,91.21
2238,98.19
3058,32.71
23319,36.66
23491,28.47
24299,48.23
24425,16.78
24499,12.75
24549,11.52
25215,15.47
6161,99.6
6450,99.61
6954,99.67
9093,98.66
9590,98.67
11900,98.87
12479,99.95
17163,99.39
17558,99.13
18041,99.67
18317,99.38
19271,99.94
20899,16.01
1132,96.84
1664,97.88
21629,39.86
22705,6.0
23116,7.03
25461,30.14
5650,99.65
8796,99.87
9063,99.72
9407,99.34
13686,94.02
15846,97.91
15912,98.48
18446,98.26
19589,99.96
972,96.34
21574,14.24
22180,5.72
22574,17.7
23262,15.91
24619,14.06
24988,54.43
6615,99.61
8442,99.53
9028,99.44
9269,99.32
9360,98.96
10014,99.21
10946,99.68
11354,99.87
15116,99.58
16896,99.58
16935,99.21
17457,99.76
19955,95.83
2965,90.99
23584,15.86
23595,17.4
4057,54.27
25646,9.97
8344,96.82
8718,97.2
8816,99.62
9069,99.09
12020,99.48
13110,97.84
15857,99.9
20687,54.04
20257,99.7
2130,95.95
2269,96.39
2797,98.99
22906,5.92
3521,52.44
24162,19.03
4537,77.7
7464,99.96
48,88.24
8249,99.59
8757,99.27
9620,99.49
9806,95.91
13851,92.63
14073,99.02
15343,98.43
16838,98.73
19787,99.37
20215,79.17
582,19.27
3376,75.26
3687,97.19
25567,8.71
7183,99.54
7812,94.78
9402,98.99
10046,98.99
14481,99.02
14993,98.43
16417,97.08
19433,95.81
20118,99.51
482,40.71
1977,83.55
21990,28.43
22734,19.0
22965,26.2
3599,78.17
23408,21.14
25429,20.59
5384,99.26
5652,97.78
6715,99.89
7129,99.84
8012,98.55
9706,95.09
9879,95.67
13772,89.96
14565,98.83
18167,98.87
19058,97.94
21129,10.51
22795,52.49
3770,82.72
24059,79.95
4633,82.2
25380,25.96
6805,99.84
7585,99.39
7744,96.31
10059,98.24
10667,99.59
14874,99.58
17106,99.3
19491,98.61
20153,99.79
477,98.45
544,14.2
2442,64.92
22154,10.57
22228,11.75
23982,55.59
25227,17.61
5854,99.36
5969,93.38
7624,99.62
7707,99.76
8101,96.94
9609,97.97
11513,99.11
14278,98.23
15036,99.58
18154,98.93
20014,98.74
412,75.63
21258,11.7
21560,8.3
1771,95.44
22184,14.18
3880,95.89
24903,14.82
7866,98.94
7881,99.59
7909,96.47
10933,99.95
13525,99.56
213,98.84
17743,99.82
19223,99.73
21443,8.03
1849,92.77
2510,85.52
22904,29.17
3857,85.42
4194,89.85
24449,10.72
6555,99.26
9527,96.77
9583,99.8
10470,99.25
10693,97.75
12416,98.8
16653,98.09
18534,99.92
1454,76.46
2862,84.82
3466,80.21
23264,18.34
23432,16.19
4251,85.23
24069,54.28
24306,22.57
24884,22.16
6197,99.16
7128,95.31
9613,98.86
13746,99.94
15011,99.43
19412,95.69
21032,25.01
558,88.77
825,98.85
22251,7.66
22332,6.06
22868,21.88
3561,96.03
23989,31.91
24120,25.85
5564,99.05
10009,99.48
10228,99.8
10999,99.45
11584,99.5
12648,99.06
14525,89.45
15644,99.63
16301,98.48
17258,92.92
17644,92.47
17676,97.21
19573,98.91
20240,98.81
975,87.45
2482,95.67
22827,24.41
23519,20.89
5853,96.42
6618,95.18
7211,98.16
7280,99.47
10173,99.93
13375,99.74
19577,99.69
2537,95.02
22128,31.64
22719,7.45
3308,58.18
3659,90.58
4008,78.36
23904,16.02
24581,12.97
5315,65.93
6503,99.01
8608,95.39
8673,99.87
9576,99.15
9906,98.0
11544,99.27
12239,97.35
15974,89.96
16468,99.81
17367,96.32
18406,99.18
20762,6.91
340,10.52
20940,7.99
25358,10.2
9657,99.08
9718,99.06
11928,98.96
12129,90.47
20602,86.41
13916,99.81
16633,87.66
17975,99.78
20274,99.31
22207,27.95
2976,78.15
3039,72.0
23428,80.4
24227,16.58
24308,18.78
6379,99.84
7679,91.44
9277,99.77
13431,98.84
13565,92.41
14753,99.44
15510,96.1
17239,99.79
17705,99.49
18009,99.78
19034,99.73
19772,99.29
509,11.96
24124,11.38
24798,52.93
25575,50.94
5794,99.9
20395,89.35
6787,98.88
9472,96.49
10811,99.85
11350,99.5
11834,99.72
13451,99.56
14790,99.19
14995,97.97
17512,99.69
18699,93.86
19939,99.85
22608,7.99
3660,88.51
3886,37.08
8016,98.86
8615,99.61
8739,99.65
9327,98.25
10843,99.86
20526,83.95
11590,99.39
12443,99.79
14914,96.74
18203,99.65
19293,82.0
1732,27.94
2131,98.52
3366,93.57
24235,6.8
5598,97.96
6381,98.99
7907,80.9
10209,98.33
11411,99.75
20267,99.85
22696,22.54
22917,14.8
23200,35.64
23289,18.31
4083,96.83
23958,24.45
24521,5.44
24524,8.04
4899,85.5
6786,98.22
7145,96.8
9279,99.43
13599,98.24
14308,96.12
14571,99.4
14635,97.71
16154,98.73
16803,96.71
17283,99.49
17623,99.24
18883,99.92
20287,98.64
21828,50.79
2420,46.06
22097,23.86
22777,19.21
22850,7.85
6902,83.03
7573,92.45
9078,99.75
12312,98.98
13739,98.26
15185,99.06
15979,96.49
16292,98.39
16332,98.51
16517,98.64
18298,96.88
19741,99.35
19843,80.78
20882,27.8
24760,33.72
24764,24.56
6416,98.54
7428,99.27
7779,99.72
8146,99.22
8336,97.83
10461,99.92
13489,94.92
18296,99.68
18793,98.69
20029,99.68
20340,99.59
20890,33.09
21331,22.0
22273,7.0
3575,17.31
3879,83.77
24268,15.41
6514,98.42
7197,99.64
12646,98.79
13505,99.53
15682,99.42
18669,99.55
593,38.0
1482,99.22
21542,7.01
3293,64.19
4076,34.8
23928,19.6
25454,31.02
5227,81.11
5611,99.73
7327,98.84
7801,99.54
7944,99.72
8558,98.69
8592,99.27
8988,98.86
12365,99.51
16172,96.17
19751,97.26
21045,27.77
1709,86.72
2649,98.23
3204,70.5
22853,29.71
23370,7.55
24135,9.24
5888,98.97
7824,98.75
9763,99.45
12201,93.61
12432,98.99
12843,98.93
13453,97.13
15701,97.02
16010,99.54
16333,99.39
21023,5.54
615,92.67
2682,94.07
2875,95.77
22370,47.13
24254,60.76
8347,99.08
9535,99.73
12031,99.4
12070,37.25
13715,97.24
14967,97.73
15478,92.87
15746,99.15
16569,96.31
19094,99.66
19523,99.78
19855,98.51
21033,12.73
3513,40.57
4307,74.03
4424,45.04
7275,98.39
7644,99.8
9764,99.39
13865,94.89
14418,96.25
16959,99.62
20971,41.4
1698,92.06
1950,94.61
2531,95.18
22123,24.38
3362,97.43
4411,76.62
24492,31.19
24708,17.77
6821,98.18
10289,90.68
11482,99.71
16231,98.76
17107,99.62
21238,6.54
577,28.47
2023,82.76
2331,26.6
2634,93.77
22387,20.27
22978,27.26
6015,99.05
11224,99.6
13651,99.22
14860,99.05
16414,98.93
19100,99.58
19356,98.74
19817,99.12
19841,99.86
708,86.08
1070,93.37
1924,97.32
22723,6.09
4358,89.27
4417,95.41
24861,18.76
7278,98.74
8808,98.21
10086,99.51
10596,83.99
17412,99.89
18235,99.39
20185,99.58
20972,5.51
1604,76.97
3004,56.85
3311,14.03
24583,20.49
24746,10.89
6452,99.5
8994,99.92
9394,99.48
11478,99.53
13302,99.9
15159,97.49
15260,99.04
15717,99.08
16516,98.83
17637,99.84
18085,99.85
20054,97.22
4632,27.2
4794,67.39
5533,88.3
10266,99.08
20620,77.4
16546,99.27
20163,98.97
21092,11.58
674,90.51
814,96.01
2183,92.13
22480,38.47
22981,33.9
23603,17.98
4141,28.05
4292,91.21
4673,55.98
5584,96.65
8741,99.18
11355,97.76
11699,99.08
106,96.29
12631,99.75
13193,99.48
14052,81.95
15050,95.81
15780,99.38
21322,6.56
21634,37.93
2550,99.0
24823,7.95
6350,97.36
6371,97.99
8135,98.94
9785,94.98
10473,98.89
12072,98.19
12588,99.89
12651,99.82
13552,96.25
14873,99.68
19287,99.87
23857,45.91
7231,99.48
7455,98.06
9470,98.51
10108,98.36
10500,98.92
12254,97.59
151,97.69
15555,98.9
16971,96.77
19524,95.82
479,8.37
21227,82.49
1243,96.17
22433,12.54
3849,73.4
24645,16.06
6932,99.41
7179,95.69
7287,97.35
8494,85.33
11885,99.74
13833,99.06
14919,99.86
15126,97.74
20704,86.24
20103,99.83
20321,99.01
2360,90.75
21912,18.51
23381,21.21
25237,7.53
6244,99.43
6508,99.7
8561,98.47
8858,99.39
9555,99.64
13338,92.88
16515,99.7
17610,98.1
17759,97.1
19419,99.42
555,5.82
954,34.86
2640,13.81
22333,21.13
3774,84.16
10657,99.8
10956,97.75
11583,99.58
14188,83.36
14460,91.97
14978,99.23
15479,96.71
18140,42.02
622,61.28
1820,95.25
21977,6.8
24876,6.21
5868,99.89
5891,99.91
7817,92.28
10357,99.52
103,99.28
12627,99.76
16377,85.56
17585,97.59
20357,99.34
526,10.45
1011,94.3
21980,27.69
23028,6.24
4564,85.24
4737,45.59
6388,99.88
20579,42.71
13025,99.35
19675,99.23
416,81.84
433,10.81
22367,6.44
22378,9.66
3432,46.79
3656,90.66
4133,52.44
5157,39.58
5488,97.97
5556,99.7
9699,96.17
16801,98.35
226,85.82
19159,99.42
19447,97.96
713,97.98
2429,84.7
2605,96.25
2992,99.5
24694,12.03
7013,99.8
11106,99.89
11193,99.36
12273,99.55
12313,98.81
12783,99.54
13980,99.64
14639,98.96
18456,98.45
20053,86.32
20218,98.71
22546,9.07
22611,27.23
4006,88.48
5059,5.59
5870,99.96
9293,99.49
11158,98.92
15385,97.4
15561,97.86
16890,99.69
17391,99.65
19893,94.87
342,95.92
1374,72.61
22776,11.37
24304,12.09
7315,91.49
7759,98.44
8786,96.5
8814,99.36
10128,98.91
10512,95.75
13385,98.41
15223,93.04
15665,93.92
18748,99.92
1642,96.21
3233,77.46
24106,6.13
6383,99.94
6838,99.44
20438,80.75
9164,97.12
15573,99.67
16566,94.54
16744,97.13
18260,99.47
2248,95.27
22505,25.22
23062,68.74
3643,67.12
4389,85.67
24126,15.22
6087,87.47
9891,99.54
11708,99.82
13869,99.74
14315,99.06
15199,95.65
16841,99.48
18896,99.42
1556,86.22
4053,91.26
4340,82.55
25485,12.96
7152,99.63
9239,99.79
10472,99.36
11352,98.32
13082,99.76
15086,99.03
15544,99.51
21366,45.23
21548,8.23
1549,96.61
22040,11.3
22526,11.67
22863,30.44
23628,5.39
23660,12.24
9679,99.71
13190,98.31
15696,99.87
15790,98.93
19575,99.63
375,43.41
1602,97.84
2516,90.38
23048,32.59
3481,92.04
24280,55.68
24793,7.05
24842,5.92
8292,97.2
8631,99.62
14789,99.11
15677,96.75
16988,97.32
17641,99.72
19155,98.9
254,61.79
21086,11.61
1783,99.15
23949,14.33
4885,97.43
25350,14.59
25627,18.78
6034,99.51
6182,98.25
7979,86.86
18068,99.82
19545,93.93
19827,99.88
20288,79.33
695,14.19
1351,96.54
22709,20.15
23335,58.27
23918,31.46
8228,99.96
9901,98.9
10392,99.84
10600,98.29
13688,99.75
15896,99.84
18366,95.64
673,12.71
2683,60.7
3805,77.69
23816,38.75
24463,7.27
4823,45.42
5456,99.57
5991,99.24
10174,99.14
11388,98.86
12179,99.05
12543,99.66
874,93.13
21537,13.72
21552,52.87
2281,67.5
2935,92.65
25092,9.98
6651,99.42
6792,99.88
8207,99.62
8916,99.69
10102,98.54
17202,99.41
19281,99.27
1723,99.16
22756,70.91
23771,6.05
24503,27.15
5015,79.17
5251,40.68
6071,81.47
8753,97.78
9041,97.02
12387,99.65
13948,98.96
13966,97.15
14513,98.51
15284,99.67
15985,99.52
725,89.26
22217,24.99
25545,30.54
5587,98.17
6191,98.3
7542,99.67
10896,97.77
14348,97.27
14734,99.0
14895,99.51
17790,97.32
18620,99.51
20990,7.15
22634,65.15
23567,19.32
8334,99.74
8925,99.79
8975,99.49
10575,99.17
10632,99.48
11242,99.91
14811,98.01
15067,99.32
17527,86.34
21296,23.5
22034,7.39
2771,80.74
2898,98.06
23400,18.57
8186,94.1
13586,97.16
14640,99.8
14976,99.49
15241,99.72
17488,99.7
17901,99.63
3070,44.99
3427,56.02
23754,12.59
23919,8.06
4596,44.01
24664,25.62
5640,97.79
8676,99.7
9133,97.74
9578,99.65
10507,99.67
11251,96.43
11313,99.53
16065,95.21
18282,98.64
18810,99.87
20349,99.83
1683,92.63
21750,28.66
8185,99.85
8993,98.93
11037,98.54
13076,98.53
13358,99.8
15220,99.67
16434,99.01
17920,87.53
21169,6.44
4169,91.02
24295,5.3
25124,10.2
6324,99.66
6548,98.5
8659,81.98
10254,99.76
13011,99.2
13391,99.35
20617,36.9
17289,99.87
17767,99.87
1418,82.52
21519,64.57
21969,24.85
22798,17.93
22900,40.67
7382,98.13
7439,99.31
8660,98.94
11579,99.82
13692,99.86
14923,88.23
17237,97.67
18022,98.09
21201,15.62
22393,20.35
9389,99.79
16894,99.82
16924,96.74
19546,99.72
19807,96.73
20299,96.64
21333,84.18
1182,78.36
21556,9.23
23154,22.68
24426,15.17
6273,97.42
8107,99.75
8783,99.42
10758,93.59
11953,98.61
12522,99.44
13285,98.77
17415,99.6
607,69.02
23476,49.33
24976,28.57
5204,77.51
7831,98.93
8263,99.02
9803,99.51
16325,99.03
16659,98.71
20808,72.83
23637,8.96
23987,7.08
4382,82.63
6019,99.65
8613,99.9
8733,99.73
14281,96.9
15831,97.73
16143,99.88
19070,97.53
20847,51.66
22808,11.05
3948,85.19
6923,99.65
7816,98.9
13584,99.72
163,98.9
16581,99.72
19148,99.75
19181,99.73
1056,93.51
2170,85.46
6243,99.39
7151,99.24
15721,81.75
16926,94.34
21408,18.13
2200,98.21
3261,78.84
24978,41.15
6497,89.84
6720,99.6
50,99.04
8147,80.84
9828,99.48
10285,99.81
13508,99.34
14487,94.92
15681,94.85
19002,98.69
19146,98.2
19219,96.93
20764,22.66
313,99.03
20819,52.44
398,98.73
1506,89.55
25219,6.79
6115,99.95
9001,99.51
9023,99.07
9925,99.53
10406,99.6
10503,98.89
11218,99.67
12799,94.3
14182,99.08
15338,99.48
15895,92.91
