用户ID,信用评分
15034,70.94
15604,81.33
16260,81.71
16650,81.58
17746,81.19
1674,94.85
1896,91.61
2528,17.6
22162,27.76
3006,32.64
3030,53.7
3377,62.05
23656,12.63
23709,20.38
24041,25.72
7788,89.99
9202,90.58
10407,68.23
11449,68.34
11996,67.83
14181,72.09
14948,72.86
15230,72.95
16400,81.89
17400,79.69
1973,94.34
1989,93.86
2594,53.09
2635,63.85
22376,8.12
23793,19.45
24247,12.95
4608,44.85
24497,18.12
5613,77.42
6637,77.11
8593,90.86
11483,66.1
11750,68.2
13064,72.95
16696,81.61
18034,81.5
20751,53.2
510,91.08
1090,87.7
21679,11.27
22130,18.2
22508,14.56
23649,29.92
23699,15.41
4268,55.69
24082,19.02
24739,15.91
5529,76.86
7250,77.24
7539,90.43
8136,90.07
8771,89.3
9334,90.94
10813,68.36
12467,67.96
14216,72.84
15247,72.64
16780,80.88
17886,77.47
1919,92.35
3194,57.36
3322,62.93
25079,25.82
6164,77.36
7475,90.74
7974,89.32
8038,90.52
8597,90.89
9885,90.86
11147,68.23
11556,67.57
13606,72.81
13944,67.72
14912,70.88
15913,81.72
16037,81.23
16082,81.92
16178,81.72
16739,81.62
16748,81.88
19559,86.28
648,70.45
22586,21.31
4550,62.23
25393,16.25
5500,73.72
6521,77.38
7946,90.55
8478,90.94
9951,90.11
10066,90.16
10408,66.98
12074,68.32
13230,72.66
13821,70.81
14924,71.74
18812,86.34
21653,45.61
21663,7.7
22109,15.49
3444,28.96
23695,26.65
4293,60.13
25254,15.72
8748,90.61
9020,90.41
9035,90.06
10650,68.39
10885,67.02
13023,72.62
13257,71.98
14471,70.86
15092,72.81
15133,71.97
16582,75.79
16662,78.84
17925,79.92
19796,86.39
20210,84.95
22987,12.42
3939,61.95
4197,49.56
20400,66.14
20413,64.74
7533,90.26
8717,90.77
13039,72.41
13442,71.81
13637,69.88
13840,72.61
14532,71.2
14898,71.28
16933,77.4
17374,80.22
17782,81.19
17786,80.73
17956,81.86
20097,85.44
20175,85.52
20810,36.7
2122,85.69
24317,20.05
24546,26.6
9696,90.6
10400,68.22
15944,81.32
17777,81.75
18052,81.66
18539,86.14
459,51.12
21274,10.01
21329,13.94
1267,90.66
1536,91.37
2496,46.84
22681,12.25
3439,32.28
4680,59.34
24686,14.16
24796,12.27
7535,90.91
11152,68.39
11968,68.12
12357,68.38
13927,72.48
14909,72.85
18218,86.11
19011,86.28
19440,86.14
1065,90.52
21605,7.97
22195,31.56
22221,11.83
24123,35.59
24408,21.94
24434,23.57
24522,16.22
24652,28.96
5229,73.5
6760,77.23
7628,90.88
9646,90.44
11105,66.91
11781,67.34
11882,68.36
12446,67.19
14339,72.26
17606,81.88
17873,80.64
21997,10.09
3214,62.21
22998,18.97
23032,13.33
23606,18.71
4646,61.7
24817,12.72
20388,45.6
8137,90.74
9765,90.04
10830,67.81
12720,68.0
20944,7.71
448,51.17
21381,13.27
759,63.27
22143,22.73
23245,12.6
3821,32.17
24886,15.18
25051,13.98
5097,49.53
5109,49.66
5184,41.88
25561,13.14
19,95.13
7650,90.83
9809,90.72
9862,90.45
11748,68.32
13355,69.41
14469,72.93
15119,72.7
20638,43.26
16602,81.56
16657,80.41
17059,81.73
18943,86.43
19001,86.44
20993,8.64
22944,8.53
23304,38.45
24301,16.95
6421,77.47
7075,77.29
7254,77.28
45,94.11
9452,90.59
11160,62.02
13138,72.88
13740,72.44
14502,72.88
15884,81.52
16460,81.89
17435,81.41
17765,81.4
18891,86.21
21144,13.34
21658,8.82
23795,35.77
5035,33.19
6202,77.45
8433,90.53
8749,89.89
9923,89.54
11113,64.38
11398,68.09
11950,68.2
14438,72.64
14890,72.36
16576,81.97
18103,83.95
18889,86.22
20140,86.02
857,93.46
1889,93.28
3471,63.04
3773,38.48
4303,57.86
5025,50.33
6150,77.11
7161,77.14
7952,90.91
8310,87.67
9709,88.64
11378,68.13
11726,67.77
16960,79.38
18047,81.66
18709,83.45
19464,84.5
21375,18.94
22152,27.0
22854,8.08
23955,12.5
4791,50.47
24784,17.35
25078,19.02
25098,12.53
5496,76.55
5693,77.09
7,95.15
7757,90.64
10748,68.41
12407,67.55
12468,67.91
12997,72.28
14473,71.54
15798,81.16
15905,81.41
15986,59.99
17816,81.83
18604,85.27
19692,86.19
21007,10.06
551,89.09
1458,93.58
22113,24.62
4742,42.47
25236,22.81
5079,48.44
13496,72.84
13556,71.96
13619,72.19
13949,72.56
14178,72.83
14878,72.81
18676,86.22
19443,86.19
19686,83.16
20273,86.46
20320,85.95
2064,93.88
21937,22.37
22997,23.2
23174,43.93
23494,40.67
3877,61.28
25320,16.67
25474,31.39
5508,77.45
5551,77.06
6443,76.84
7491,90.44
8987,90.87
9717,90.69
10287,67.44
11948,67.57
16853,81.91
17651,81.83
19091,86.32
21339,8.6
1635,93.84
22132,10.09
23569,45.56
23741,24.33
24079,15.19
7902,90.86
8045,90.0
8193,89.5
8769,90.59
9977,90.39
9978,90.96
10491,68.06
11756,67.58
12875,72.88
13060,71.83
13065,71.81
15438,80.72
15494,78.44
17657,81.81
19038,86.31
2447,62.74
3568,56.07
5199,72.45
5774,76.86
6385,77.0
20504,43.49
13872,72.52
14239,71.97
14422,72.61
16553,81.22
358,55.88
498,60.69
1534,91.71
1834,58.3
3899,30.56
23680,12.38
4449,41.81
4615,59.44
24480,16.67
5617,77.09
7144,77.17
7393,75.06
8357,86.36
12833,72.88
13387,72.83
17468,81.84
17761,81.61
18702,86.2
481,94.5
500,58.32
21268,7.87
21691,44.66
3534,41.98
24087,31.26
5273,65.11
6463,77.0
6719,77.39
8963,90.8
10393,66.23
11571,68.43
13759,72.88
14453,72.91
15401,81.61
17040,81.69
17510,81.3
19323,86.39
721,84.02
1213,87.33
1671,88.98
22781,7.83
23073,31.31
24194,12.32
6144,77.05
6622,77.23
8194,89.84
9770,90.81
10064,90.45
12207,67.88
12491,68.42
15965,81.0
19047,86.03
19674,85.7
21110,18.45
583,82.79
2685,63.58
23959,17.66
24338,15.19
24925,12.77
24946,13.59
7246,76.25
8781,90.77
10726,68.2
11925,68.39
12584,68.43
13365,72.14
13640,72.36
13691,72.55
16645,81.45
16654,81.86
18410,84.7
20904,8.25
599,87.46
803,90.31
1758,94.66
2045,63.34
23292,26.23
5434,77.44
7554,89.13
12663,67.75
12939,72.89
13403,72.91
15281,65.62
16742,80.58
17985,81.88
670,94.19
2238,93.61
3058,28.55
23319,27.95
23491,32.9
24299,41.96
24425,20.52
24499,24.05
24549,14.75
25215,18.05
6161,77.1
6450,77.27
6954,77.28
9093,90.03
9590,90.5
11900,67.8
12479,68.44
17163,81.25
17558,81.57
18041,81.52
18317,86.36
19271,86.47
20899,12.8
1132,93.24
1664,94.86
21629,25.47
22705,8.25
23116,7.91
25461,29.91
5650,77.41
8796,90.95
9063,90.9
9407,90.61
13686,68.55
15846,80.61
15912,81.45
18446,85.63
19589,86.44
972,93.48
21574,12.67
22180,8.0
22574,18.0
23262,21.12
24619,14.28
24988,35.19
6615,77.22
8442,90.52
9028,90.63
9269,90.38
9360,89.59
10014,90.64
10946,68.26
11354,68.39
15116,72.81
16896,81.78
16935,81.53
17457,81.75
19955,85.44
2965,57.72
23584,16.66
23595,19.65
4057,43.09
25646,22.65
8344,90.16
8718,89.13
8816,90.93
9069,90.45
12020,68.28
13110,72.25
15857,81.93
20687,30.53
20257,86.36
2130,94.16
2269,90.98
2797,63.82
22906,7.72
3521,32.5
24162,17.79
4537,53.56
7464,90.97
48,89.96
8249,90.64
8757,90.38
9620,90.55
9806,89.31
13851,70.95
14073,72.58
15343,72.36
16838,81.04
19787,85.79
20215,77.7
582,62.3
3376,51.33
3687,61.3
25567,15.48
7183,77.33
7812,87.59
9402,90.16
10046,89.74
14481,71.91
14993,72.01
16417,79.67
19433,83.04
20118,86.31
482,66.77
1977,86.72
21990,22.38
22734,23.56
22965,19.06
3599,54.51
23408,17.27
25429,19.15
5384,77.1
5652,76.38
6715,77.42
7129,77.28
8012,89.59
9706,89.05
9879,89.2
13772,71.59
14565,72.56
18167,86.02
19058,84.7
21129,10.06
22795,33.26
3770,57.21
24059,41.71
4633,47.61
25380,21.56
6805,77.44
7585,90.45
7744,89.02
10059,90.22
10667,68.34
14874,72.66
17106,81.31
19491,84.76
20153,86.36
477,93.77
544,50.8
2442,48.92
22154,12.33
22228,9.05
23982,42.91
25227,21.22
5854,77.23
5969,73.47
7624,90.77
7707,90.84
8101,89.27
9609,89.79
11513,68.03
14278,71.59
15036,72.42
18154,85.88
20014,86.05
412,84.34
21258,7.96
21560,9.06
1771,94.01
22184,10.55
3880,61.81
24903,16.53
7866,90.34
7881,90.75
7909,89.69
10933,68.46
13525,72.73
213,94.85
17743,81.86
19223,86.16
21443,9.4
1849,93.25
2510,55.46
22904,20.28
3857,59.89
4194,57.14
24449,15.31
6555,76.93
9527,89.76
9583,90.83
10470,67.83
10693,67.47
12416,67.48
16653,80.95
18534,86.46
1454,83.37
2862,58.86
3466,51.54
23264,18.41
23432,17.82
4251,54.58
24069,33.84
24306,20.41
24884,17.77
6197,77.23
7128,76.03
9613,89.99
13746,72.96
15011,72.62
19412,85.28
21032,12.63
558,89.35
825,94.64
22251,8.38
22332,8.31
22868,17.92
3561,62.58
23989,21.27
24120,31.08
5564,77.14
10009,90.41
10228,68.35
10999,67.97
11584,68.31
12648,67.13
14525,67.51
15644,81.9
16301,81.48
17258,78.91
17644,80.14
17676,80.78
19573,85.73
20240,85.36
975,91.68
2482,62.05
22827,22.29
23519,20.09
5853,76.31
6618,74.25
7211,76.41
7280,77.2
10173,68.45
13375,72.77
19577,86.36
2537,62.88
22128,21.15
22719,10.97
3308,46.3
3659,61.73
4008,55.63
23904,17.1
24581,13.62
5315,59.07
6503,76.84
8608,89.63
8673,90.88
9576,90.36
9906,90.08
11544,67.83
12239,65.67
15974,79.34
16468,81.89
17367,80.98
18406,86.14
20762,8.1
340,51.87
20940,9.0
25358,14.29
9657,90.61
9718,90.34
11928,67.69
12129,63.71
20602,81.98
13916,72.91
16633,78.21
17975,81.8
20274,85.94
22207,34.19
2976,50.55
3039,50.59
23428,46.53
24227,18.19
24308,21.48
6379,77.39
7679,87.5
9277,90.88
13431,71.99
13565,70.37
14753,72.75
15510,79.68
17239,81.91
17705,81.73
18009,81.93
19034,86.33
19772,86.36
509,64.84
24124,14.0
24798,21.13
25575,35.39
5794,77.37
20395,79.08
6787,77.2
9472,88.98
10811,68.43
11350,68.19
11834,68.22
13451,72.78
14790,72.54
14995,72.34
17512,81.82
18699,84.56
19939,86.22
22608,15.41
3660,56.72
3886,32.31
8016,90.77
8615,90.44
8739,90.8
9327,90.28
10843,68.43
20526,78.44
11590,68.22
12443,68.42
14914,70.4
18203,86.27
19293,80.13
1732,61.68
2131,94.59
3366,59.24
24235,12.75
5598,76.42
6381,76.84
7907,85.25
10209,67.67
11411,68.32
20267,86.39
22696,14.94
22917,15.53
23200,28.66
23289,19.76
4083,62.42
23958,21.62
24521,12.48
24524,13.6
4899,70.22
6786,77.09
7145,74.94
9279,90.66
13599,72.41
14308,71.95
14571,72.62
14635,71.87
16154,81.48
16803,81.12
17283,81.54
17623,81.56
18883,86.44
20287,86.04
21828,27.35
2420,42.22
22097,18.22
22777,14.43
22850,8.16
6902,73.25
7573,89.84
9078,90.78
12312,67.67
13739,72.09
15185,72.59
15979,80.64
16292,81.19
16332,80.44
16517,81.06
18298,85.06
19741,85.72
19843,77.28
20882,18.77
24760,27.69
24764,22.85
6416,76.64
7428,77.08
7779,90.58
8146,90.46
8336,90.14
10461,68.4
13489,69.91
18296,86.33
18793,86.03
20029,86.21
20340,86.04
20890,24.59
21331,13.42
22273,9.79
3575,20.73
3879,48.42
24268,18.56
6514,76.62
7197,77.19
12646,68.07
13505,72.72
15682,81.89
18669,85.96
593,63.2
1482,94.42
21542,9.17
3293,44.64
4076,42.03
23928,15.34
25454,23.56
5227,67.06
5611,77.4
7327,77.12
7801,90.84
7944,90.46
8558,90.4
8592,90.68
8988,90.48
12365,68.09
16172,79.91
19751,85.16
21045,18.25
1709,87.79
2649,63.34
3204,46.13
22853,25.5
23370,14.66
24135,14.16
5888,77.13
7824,90.01
9763,90.55
12201,66.0
12432,68.0
12843,72.63
13453,72.22
15701,80.39
16010,81.65
16333,81.39
21023,9.3
615,90.91
2682,62.5
2875,63.01
22370,22.58
24254,35.55
8347,90.4
9535,90.8
12031,68.26
12070,49.92
13715,70.38
14967,72.11
15478,77.38
15746,81.44
16569,79.22
19094,86.31
19523,86.39
19855,85.45
21033,12.33
3513,38.0
4307,51.03
4424,40.5
7275,76.12
7644,90.92
9764,90.64
13865,70.17
14418,70.85
16959,81.74
20971,21.46
1698,92.83
1950,90.94
2531,62.31
22123,19.91
3362,62.55
4411,47.51
24492,22.08
24708,21.91
6821,76.31
10289,49.77
11482,68.23
16231,81.47
17107,81.72
21238,7.72
577,61.42
2023,87.69
2331,67.34
2634,60.14
22387,16.91
22978,24.16
6015,77.23
11224,68.09
13651,72.25
14860,71.94
16414,81.48
19100,86.31
19356,85.41
19817,86.05
19841,86.4
708,86.45
1070,93.27
1924,91.98
22723,8.25
4358,56.76
4417,59.44
24861,17.63
7278,76.31
8808,90.08
10086,68.21
10596,62.48
17412,81.93
18235,86.16
20185,86.1
20972,7.76
1604,83.63
3004,47.09
3311,24.61
24583,17.16
24746,17.1
6452,77.17
8994,90.94
9394,90.19
11478,68.26
13302,72.97
15159,71.42
15260,72.06
15717,81.58
16516,80.62
17637,81.66
18085,86.27
20054,85.16
4632,30.88
4794,53.03
5533,73.84
10266,68.05
20620,78.41
16546,81.35
20163,86.14
21092,12.4
674,93.35
814,88.57
2183,93.69
22480,23.34
22981,27.01
23603,19.44
4141,32.68
4292,60.72
4673,42.55
5584,76.36
8741,90.73
11355,67.19
11699,68.05
106,94.58
12631,68.36
13193,72.64
14052,63.91
15050,69.54
15780,81.51
21322,9.23
21634,28.09
2550,63.68
24823,13.19
6350,76.39
6371,75.96
8135,90.09
9785,89.19
10473,67.85
12072,67.12
12588,68.44
12651,68.45
13552,70.41
14873,72.88
19287,86.42
23857,24.58
7231,77.16
7455,89.99
9470,90.12
10108,67.52
10500,67.18
12254,67.19
151,94.11
15555,81.39
16971,79.66
19524,85.5
479,51.9
21227,36.2
1243,91.36
22433,9.23
3849,45.81
24645,14.72
6932,77.19
7179,73.67
7287,76.34
8494,82.15
11885,68.32
13833,72.34
14919,72.91
15126,72.41
20704,48.73
20103,86.38
20321,86.19
2360,90.69
21912,10.16
23381,20.68
25237,14.31
6244,77.06
6508,77.32
8561,90.0
8858,90.44
9555,90.61
13338,71.19
16515,81.83
17610,80.92
17759,79.69
19419,86.0
555,48.67
954,62.44
2640,23.87
22333,11.98
3774,47.09
10657,68.41
10956,66.92
11583,68.36
14188,57.75
14460,70.61
14978,72.81
15479,79.05
18140,64.51
622,78.0
1820,91.23
21977,9.06
24876,12.7
5868,77.41
5891,77.44
7817,82.91
10357,68.39
103,95.13
12627,68.2
16377,64.16
17585,80.82
20357,85.89
526,56.47
1011,92.97
21980,15.58
23028,8.12
4564,52.97
4737,36.34
6388,77.42
20579,53.3
13025,72.73
19675,86.28
416,78.81
433,54.3
22367,8.67
22378,11.0
3432,34.22
3656,60.57
4133,32.41
5157,50.81
5488,76.59
5556,77.36
9699,90.38
16801,80.79
226,92.63
19159,85.6
19447,84.84
713,93.62
2429,51.01
2605,60.91
2992,63.28
24694,14.87
7013,77.36
11106,68.41
11193,68.28
12273,68.15
12313,67.62
12783,72.6
13980,72.72
14639,72.07
18456,85.55
20053,81.67
20218,85.74
22546,10.56
22611,23.61
4006,60.33
5059,30.2
5870,77.47
9293,90.86
11158,67.93
15385,71.43
15561,80.64
16890,81.8
17391,81.63
19893,84.0
342,94.52
1374,82.87
22776,11.47
24304,14.66
7315,71.25
7759,90.14
8786,88.97
8814,90.69
10128,67.35
10512,66.95
13385,72.09
15223,70.97
15665,76.82
18748,86.41
1642,93.77
3233,55.17
24106,13.29
6383,77.43
6838,77.25
20438,81.59
9164,89.31
15573,81.71
16566,79.47
16744,80.89
18260,86.14
2248,93.61
22505,14.23
23062,28.64
3643,48.84
4389,58.67
24126,18.5
6087,71.94
9891,90.92
11708,68.27
13869,72.75
14315,72.14
15199,70.45
16841,81.78
18896,86.2
1556,82.94
4053,51.45
4340,57.7
25485,17.0
7152,77.25
9239,90.92
10472,68.36
11352,67.78
13082,72.74
15086,72.3
15544,81.64
21366,18.99
21548,8.19
1549,93.85
22040,11.51
22526,10.85
22863,20.34
23628,12.16
23660,22.21
9679,90.84
13190,72.48
15696,81.89
15790,81.52
19575,86.38
375,59.74
1602,94.09
2516,50.78
23048,18.81
3481,59.87
24280,34.94
24793,12.83
24842,12.22
8292,89.13
8631,90.75
14789,71.66
15677,80.8
16988,79.34
17641,81.78
19155,85.91
254,67.92
21086,9.38
1783,94.97
23949,15.24
4885,75.28
25350,15.34
25627,18.61
6034,77.33
6182,76.45
7979,75.92
18068,86.28
19545,83.88
19827,86.14
20288,78.4
695,53.53
1351,94.28
22709,11.76
23335,38.28
23918,22.58
8228,90.95
9901,90.53
10392,68.43
10600,67.69
13688,72.75
15896,81.9
18366,84.54
673,54.73
2683,51.33
3805,56.11
23816,27.31
24463,13.53
4823,51.13
5456,77.27
5991,76.63
10174,68.12
11388,67.94
12179,68.25
12543,68.2
874,90.97
21537,9.51
21552,25.86
2281,84.87
2935,56.02
25092,15.14
6651,77.3
6792,77.41
8207,90.59
8916,90.68
10102,67.9
17202,81.77
19281,86.02
1723,94.82
22756,27.64
23771,12.23
24503,23.48
5015,65.8
5251,50.25
6071,72.45
8753,90.34
9041,90.64
12387,68.2
13948,72.43
13966,72.12
14513,72.12
15284,72.59
15985,81.62
725,92.82
22217,16.72
25545,30.36
5587,75.98
6191,77.16
7542,90.93
10896,67.48
14348,71.19
14734,72.53
14895,72.75
17790,79.76
18620,86.27
20990,8.36
22634,24.31
23567,19.7
8334,90.86
8925,90.77
8975,90.73
10575,67.87
10632,68.13
11242,68.41
14811,72.09
15067,72.41
17527,74.4
21296,22.13
22034,8.67
2771,56.54
2898,62.52
23400,20.2
8186,88.19
13586,72.14
14640,72.95
14976,72.61
15241,72.75
17488,81.89
17901,81.73
3070,42.06
3427,38.12
23754,22.41
23919,13.41
4596,26.77
24664,22.59
5640,76.52
8676,90.78
9133,90.04
9578,90.47
10507,68.08
11251,67.45
11313,67.88
16065,80.3
18282,85.94
18810,86.31
20349,86.38
1683,91.96
21750,22.88
8185,90.84
8993,90.11
11037,67.15
13076,72.68
13358,72.89
15220,72.7
16434,81.56
17920,78.7
21169,8.31
4169,57.01
24295,12.29
25124,14.04
6324,77.34
6548,76.92
8659,78.16
10254,68.44
13011,72.53
13391,72.47
20617,66.91
17289,81.88
17767,81.86
1418,85.94
21519,34.22
21969,13.44
22798,16.59
22900,25.85
7382,76.38
7439,90.72
8660,90.59
11579,68.27
13692,72.85
14923,69.98
17237,80.4
18022,80.81
21201,22.09
22393,16.59
9389,90.77
16894,81.86
16924,80.59
19546,86.22
19807,84.03
20299,84.89
21333,48.06
1182,87.51
21556,11.82
23154,14.61
24426,20.13
6273,77.11
8107,90.77
8783,90.63
10758,64.8
11953,67.58
12522,68.27
13285,72.66
17415,81.77
607,73.48
23476,24.94
24976,26.91
5204,63.02
7831,90.21
8263,90.77
9803,90.62
16325,81.66
16659,81.1
20808,36.01
23637,14.36
23987,12.77
4382,52.83
6019,77.37
8613,90.9
8733,90.69
14281,72.52
15831,80.64
16143,81.94
19070,85.1
20847,29.02
22808,10.47
3948,61.3
6923,77.12
7816,90.6
13584,72.85
163,95.11
16581,81.75
19148,86.31
19181,86.43
1056,89.88
2170,84.55
6243,77.22
7151,77.13
15721,74.38
16926,76.45
21408,14.47
2200,94.92
3261,51.18
24978,33.78
6497,73.55
6720,77.09
50,94.91
8147,82.66
9828,90.66
10285,68.14
13508,72.56
14487,70.78
15681,79.12
19002,85.81
19146,85.2
19219,85.27
20764,13.94
313,95.19
20819,46.48
398,93.67
1506,91.98
25219,13.5
6115,77.47
9001,90.77
9023,90.18
9925,90.73
10406,68.21
10503,67.78
11218,68.34
12799,70.56
14182,72.31
15338,72.64
15895,79.11
18984,86.19
1722,95.32
3201,60.07
23815,12.3
4176,59.72
24935,17.97
25052,29.19
5215,63.37
6267,77.37
7406,77.28
9715,88.62
9819,90.72
12041,67.76
14293,71.84
15120,72.64
15617,81.77
16030,81.56
17403,81.4
18678,86.1
18961,86.06
21796,21.78
2672,55.92
3378,54.52
23702,16.38
25229,23.37
5244,66.05
6724,77.3
7222,76.7
8712,90.96
9504,82.25
11480,68.25
12473,68.25
13214,72.36
13784,72.36
19561,85.58
438,58.41
21206,12.6
21590,32.87
22354,22.63
22621,28.89
3278,45.19
23165,13.34
3617,53.79
4421,60.55
24327,42.82
6502,77.37
8791,90.21
10165,67.48
10588,68.03
285,90.78
1544,94.89
2222,87.36
2250,91.49
3086,55.3
23052,7.75
4785,46.57
24782,19.49
25333,21.7
12428,68.19
13938,72.67
13983,72.31
18302,86.41
18596,84.97
21190,10.35
21874,8.87
3499,57.93
9309,90.36
20564,43.02
13460,72.91
14830,72.59
15899,81.92
15924,81.25
16270,81.47
16802,81.34
16946,80.66
18491,84.24
18950,83.67
19304,86.08
19373,86.45
19446,86.34
20018,86.14
445,82.72
2080,89.53
2387,85.18
2402,69.69
2484,53.4
22417,8.41
22774,19.06
3325,35.03
23040,35.84
3746,21.47
24263,23.62
24954,15.48
6072,77.44
9511,90.31
9986,90.91
10773,68.02
10908,68.22
11400,67.68
97,83.41
12056,68.46
12677,68.41
13413,72.01
14476,72.66
14578,66.19
15054,71.69
16706,81.75
16776,81.32
16908,81.67
17951,81.85
19383,86.39
933,94.14
1050,94.14
1661,90.0
21671,9.19
2078,94.67
2172,81.64
2295,69.65
22623,35.24
23650,19.87
24051,21.89
24322,12.43
25217,21.87
5865,76.58
8227,90.35
8458,90.89
9247,90.06
10103,68.2
10719,68.34
20530,75.39
13226,72.87
16519,73.56
16815,80.94
17024,81.8
17729,81.93
17775,42.76
18102,85.79
18571,86.48
18780,85.58
18973,86.38
19168,86.16
20998,27.03
21250,23.01
2004,92.38
2911,62.09
3116,59.84
3174,34.99
23441,15.17
24552,18.95
24845,13.58
5837,76.63
6645,77.06
7164,77.11
9751,90.36
10336,64.72
12284,67.29
15455,81.89
15754,81.06
16435,81.75
16587,81.67
17685,81.88
18090,76.46
19708,85.34
21128,10.29
612,48.4
624,84.8
21401,45.02
842,94.61
890,90.78
1004,84.34
1713,93.76
22115,14.72
3227,42.01
4781,43.56
4938,32.45
25313,17.12
6183,76.35
6456,77.16
6474,77.28
6967,75.5
7729,90.0
9465,90.8
9850,90.77
10025,90.41
10708,67.56
10902,67.91
12319,66.95
13755,72.86
16315,81.52
17882,81.82
17923,78.22
18033,81.8
19183,85.7
19795,86.34
1411,74.7
1529,94.2
21941,10.67
2920,62.04
3436,42.32
23631,13.56
23828,17.67
23907,17.31
5262,37.9
6074,76.61
7413,77.36
11895,68.37
11896,68.09
13462,67.74
14708,71.14
14728,72.47
14983,72.37
15239,72.94
17896,76.31
19257,85.67
21222,11.85
21460,45.4
1704,94.63
1837,94.19
22268,31.56
22603,7.58
3065,59.69
3249,23.82
23499,12.32
24682,27.95
25197,14.5
5084,56.07
25535,27.81
5661,77.31
6767,77.47
6977,77.39
7140,76.56
8724,86.71
9486,89.77
9704,90.44
10786,66.63
10906,67.84
11657,68.26
12647,67.8
15775,81.84
16542,81.87
18362,84.26
18991,86.31
20129,85.93
1477,91.13
23045,8.42
3390,57.34
3399,61.41
3959,61.31
4087,17.33
24598,20.97
5734,77.42
20389,79.34
8143,90.72
11104,68.02
11521,66.4
13386,72.03
13822,72.35
14562,72.41
14955,72.25
18820,85.76
19017,86.41
19659,86.44
801,90.78
1342,91.42
1378,75.39
22060,7.86
22172,7.91
23122,13.47
23224,12.11
23257,31.74
3664,60.74
24002,28.22
24812,19.7
25403,15.41
6294,77.11
8257,90.81
8455,90.97
9853,90.71
12141,68.07
12557,68.38
13028,72.84
13286,72.82
13906,72.81
14138,72.75
15813,81.04
16273,80.04
17784,81.47
17945,79.45
18426,85.64
19389,86.25
19739,84.22
957,81.44
1996,94.28
2704,55.24
3616,59.65
23485,17.39
23570,51.39
4431,54.56
25368,17.91
25453,16.33
2,95.22
6408,77.45
6656,75.66
6938,77.19
7639,90.69
8933,90.86
11606,67.92
11672,68.19
13930,72.84
15017,71.07
15892,81.78
19301,83.11
21785,10.81
21892,30.88
2343,93.2
22202,44.33
3089,49.14
3200,60.97
22919,12.52
3958,54.1
24112,13.69
4518,60.62
24562,13.86
25240,14.62
5380,76.47
5440,77.33
5890,77.35
8565,90.18
10801,68.44
11636,68.35
12484,68.38
12521,66.72
12903,71.27
12979,72.31
13947,72.4
14220,70.89
15070,72.1
20633,65.4
18128,78.73
18736,86.13
701,64.31
21470,41.61
21474,11.18
1510,94.45
1675,93.44
21734,33.47
3009,27.02
3284,30.34
3336,42.05
25611,18.58
5626,77.23
7297,75.0
7656,90.5
8799,90.7
20486,83.41
10096,68.01
10283,68.43
12606,67.56
15077,72.84
15885,81.91
16583,81.53
16925,77.53
17142,80.96
17575,81.78
20261,86.19
21078,8.15
21437,11.09
2648,34.0
2762,55.22
22293,14.73
22414,8.67
23211,27.49
4393,55.02
4622,57.25
6808,77.17
10943,68.35
11857,67.99
12060,67.72
12569,65.28
13185,49.84
13649,72.03
14104,72.07
15363,72.64
15532,81.21
18886,86.31
20250,85.82
21539,36.93
21681,45.33
2446,60.72
22029,9.87
2874,61.63
4567,63.03
24551,14.77
24578,13.12
24923,25.67
24966,26.34
25537,34.42
25572,25.52
5668,77.0
7479,90.61
7629,90.89
7715,90.95
8617,90.66
10398,68.25
13709,72.72
13896,72.65
16139,79.73
20664,68.35
18675,86.41
564,90.64
1040,94.23
1188,85.19
21748,10.03
2066,93.14
22077,7.84
22265,24.09
2889,51.77
22992,30.98
23112,15.87
23134,12.5
23981,17.13
25406,19.5
5783,77.22
6188,77.03
6423,76.42
6761,77.0
7015,77.19
7477,90.96
7947,90.69
8096,90.91
9090,90.94
9652,90.93
10121,67.42
10282,66.98
11170,67.16
11498,67.99
15334,72.48
16342,81.66
16474,81.69
16628,80.65
17535,77.88
20334,86.44
23334,20.82
23389,16.42
4611,54.8
5241,71.58
6776,77.33
7021,77.4
7444,90.92
7651,90.94
10275,68.37
10824,68.27
11203,68.03
11245,68.39
11493,68.23
11541,67.81
14361,72.52
15556,81.81
17709,81.69
18258,86.25
18452,86.09
911,94.08
21527,26.13
21807,36.09
2958,50.97
3165,35.44
23594,15.68
23808,13.33
24402,48.16
24738,15.68
24909,13.85
5801,75.4
6577,77.26
6853,77.44
9154,90.47
10149,68.08
11405,68.11
11876,68.13
12616,68.3
12635,68.44
12925,72.92
13364,70.69
15361,72.54
17159,81.72
17799,69.58
18238,86.07
18681,86.23
397,78.96
427,80.34
1169,93.59
2918,57.47
22481,7.9
4607,61.01
25656,13.7
5351,75.74
5523,77.43
5676,77.26
5856,77.34
7750,90.49
8793,90.69
8949,89.73
9076,90.61
9194,90.46
10396,67.63
14379,72.73
15938,80.97
19993,86.29
20362,86.14
21061,20.84
21161,9.72
21214,11.81
1023,92.97
1414,91.17
2151,93.24
2515,35.7
2546,59.06
2977,49.08
24735,43.95
7131,76.36
10091,67.51
10858,68.47
12240,65.99
13774,71.44
17291,81.5
18382,85.23
19290,86.32
1546,88.09
1871,94.83
21972,11.84
22245,8.52
22277,21.26
3050,62.8
22565,8.23
3252,63.03
3388,49.92
23124,12.47
23344,12.69
24294,12.53
24761,24.45
25000,23.97
25103,16.06
6123,77.4
6866,77.45
6935,73.5
